reviewId,review,Ticketing,Information Channels,Travel Experience
b78d3cf6-7ef5-4498-8a3f-198006d07541,Nyesel pesan tiket bus di redbus Jadwal 19.16 Berangkat Nyatanya berangkat jam 1 malam,,,negatif
ad568b72-dbb7-4a51-a5ac-0f2ffc15a95c,Mengecewakan,,,
7b29031b-45f8-41cd-ac68-35b0b02d8ffa,mudah dan cepat,,,
952019c5-265e-44a2-b978-ed53f0628219,mantap,,,
25fa1825-648d-4d6f-9b94-bae7f4cf2017,"Pengalaman yang sangat tidak menyenangkan hari ini, nomor operasional bis tidak dapat dihubungi. Semoga dapat diperbaiki ada notifikasi atau kontak bis yang akan ditumpangi sehingga mendapat info jika ada ketidaksesuaian",,negatif,negatif
43c072f9-3d76-4d05-9b65-fbd5bedee2d6,mantap & cucok,,,
35de8798-bb87-4229-9692-2f8e31b6b16e,cer gep banget pelayanan customer service nya,,positif,
34e0bf67-3043-4ab6-8389-47ce19e4f56f,ok siip,,,
029a864d-1436-45d7-aebd-6e8150afe267,cepat dan efisien,,,
3d6fe3d9-5a9d-4bb6-86d2-33bf0ff755bf,"Mengecewakan akali saya gagal menggunakan Bus yang saya pesan dari redBus, dan akhirnya waktu sudah terdesak saya putuskan beli tiket Bus lain, saya coba hubungi pihak redBus ternyata tidak bisa di refund tiketnya.. mubazir akhirnya dua tiket..",,negatif,negatif
634674c3-5e74-40cb-a72c-b92978613a42,Ok,,,
b4e8eac1-6ecb-4c98-8358-fe36a20169cf,mantap,,,
8bc350b6-3081-4d21-b09e-4892bab1f2ef,lebih cepat lebih praktis,,,
04b9669a-7556-4312-8c83-86c7ad9abb29,Aplikasi nggak jelas ketersediaan bis cuma satu,,negatif,
f202e35c-e6ec-4dd7-9237-0ce536dac683,sangat membantu,,,
f4cca9b6-2088-4a22-abaa-4afdabec0beb,asyik banget serba mudah,,positif,
83280664-fe9e-4d17-ab65-23262ab0e3f6,"Gilak sumpah aplikasi rusak, bilang nya tunggu 1x24 jam uang bakal balik tpi ga ada titik terang nya, malah kalo ngga balik suru nanya bank yang bersangkutan, kan aneh jelas² udah tf ke rekening nya redbus langsung, malah kalo ga balik tanya bank yang bersangkutan apa hubungan gilak, rusak lu",,negatif,
3823df6c-131d-4cae-9347-1b43c56ad0bd,Perjalanan terbaik dengan redbus,,,positif
276bea13-4d9e-4de9-a207-0e09c4bea746,"Sangat memudahkan memang untuk pesan tiket bis pakai aplikasi, lain waktu gak perlu pake aplikasi klo mau pesan tiket, lebih bagus via telepon langsung sama loket resmi PO bisnya",,positif,
194e6449-88af-438b-b2d1-72cb62db02c5,bagus,,,
490f363d-8550-4860-b5ef-7cc9d68374b6,Mohon aplikasinya diperbaharui ya! Masa harga di aplikasi sama bis nya beda?! Saya sudah bayar di aplikasi waktu mau naik bus disuruh bayar lagi karena harga yg diaplikasi katanya balum di update!! Tolong aplikasinya diperbaiki jelek banget ini!!!,negatif,negatif,negatif
80e5558d-e4b3-417f-b52a-f552423a677e,Pertama kali guna,,,
1aa988e1-7836-4303-aa52-f28fdfc809f6,sangat memudahkan,,,
db2ebb53-9b76-4e0c-a65d-a2fd9b8f377b,"Bahaya gaaan, saya beli di tgl 10 sukses utk keberangkatan tgl 12, namun tiba2 di tgl 11 sore ada notif di WA diarahkan ke sistem utk konfirmasi refund, alhasil uang tersangkut bisa 5 s/d 7hari, setelah saya coba mau boking ulang harga sdh Up sekitar 40rb dari pemesanan sebelumnya. selain uang tersangkut kita berpotensi tunda bahkan gagal mau pergi kemana2",,negatif,
b7338d4c-c49e-4502-893e-8bc16d57f67d,SAYA SUDAH MELAKUKAN PEMBAYARAN TAPI TIKET BELUM KELUAR,negatif,,
51f83cbe-c0f9-4ca7-ba3f-81a7d6656c36,bad rate,,,
9235c1ee-1190-401f-8a8b-f228aa92d0a2,Saya pesan tiket bis pahala kencana tjujuan bogor- banyuwangi. Dari bogor dioper bus lain di terminal bis di bekasi,,,negatif
8a34801d-6499-4961-9372-b4560a335e95,sangat senang,,,
cf353278-c3d2-4acd-a479-1df3ac4a24e5,good,,,
2e3b6a4f-949c-4bac-b39b-5fd558c564c5,Aplikasi terbaik selama ini,,positif,
7f30e373-5661-49f1-abf9-c5b65482af7e,Banyak membantu banget..,,,
a2b4a931-6a73-4a38-911d-7b2e877dc4e1,TOP,,,
24318570-c71d-4334-95cd-9c61de2bb0f8,sangat membantu,,,
c69b5b12-a12f-4c1b-9ead-6e9e29215ad2,sangat membantu sekali,,,
f38ae745-ea7f-49e7-a5eb-9fdc2edcc2e1,"Beda dari diskripsi busnya. Di foto bagus, ac bocor pula. kecewa banget. nyari tiket buat ibu biar bisa nyaman diperjalanan, jd gak tenang sebelum sampai rumah takut kram kakinya kambuh dijalan. Tolong diperbaiki lagi komunikasi antara red bus dengan agen Semoga kedepannya bisa lebih baik lagi, dan sesuai dengan diskripsi yg ada.",,negatif,negatif
36f947ee-98c4-4b89-ac28-59a47f68dd93,mantap lebih mudah mencari tiket bus,,positif,
446ef98d-3c9f-44ed-889b-506238690d13,Amat sangat membingungkan nanya diwa dijawab bot orang kesusahan gatau harus nanya kesiapa,,negatif,
9ec60fd2-c2bc-4b30-b660-a55fb69a84da,good,,,
43403c0b-c79a-4397-9b90-174883727900,ok,,,
b6295e9e-bda4-44f7-83c0-a56c56473f17,good,,,
08ac4a66-fafc-45be-a0d0-cc5982d0103c,Apalah la redbus ni Order tiket ferri keberangkatan pukul 10.00 Bording pukul 9.00 Cakap kapal dah berangkat 9.30 xbole tukat tiket,,negatif,negatif
8cb66ed3-5796-4daf-a1ca-690a0a11c0f2,mudah,,,
45f156eb-ba0a-4509-a15d-0c752ddcc246,Saya tidak bisa refund. Padahal pihak bis membatalkan unit bis sunt gold double Decker. Saya rugi 660.000,,negatif,negatif
5eff2ea2-4736-4a3c-9d57-37ac6a558ea5,"Parah banget, pas yg kedua malah ga bisa juga padahal udah di tf, Otomatis uang udah berkurang tapi tiket blm ada. Tolong tanggung jawabnya red Bus, kembalikan uang saya!",,,
11701c16-f310-460e-85d8-04827af02eb1,Aplikasiny sekarang jd buruk mau login aja susah,,negatif,
60d612b7-06bc-402c-a3f6-7221bdd5535d,Login susahnya minta ampun,,negatif,
966e7b4e-a35b-4c09-8c4f-81ed89ab16ca,Sangat bermanfaat,,,
55093b93-3e65-43fb-a2cc-6712b79dfc9e,gajelas bgt pokoknya..... jadwal bus berangkat sore jam 5 sore... trs ada notif wa berangkat jam 12 malam... pas di wa balik ga mau jawab ... trs malah ada nomor lain wa lagiii.... soal refund tuket pun ga ada kejelasan nya.....,,negatif,negatif
ff600452-0829-4e2d-8400-f2d453dcb6f4,Sudah booking tiket tapi kata di chat di suruh booking tiket yang lain katanya tiket sudah berakhir sedangkan transaksi sudah berhasil,negatif,negatif,
d6c8b8dc-cbd8-4294-8825-8283e771eb4d,Layanan beli online tidak di layani dengan baik oleh agen on the spot. Tidak tanggung jawab ke konsumen uang beli online. Sebaiknya kalo beli tiket bus di rekomendasikan beli di on the spot saja. Kata agennya jangan beli online .,negatif,,negatif
75961ec2-bc48-4f25-b2fa-4bf5eac68062,App bohong,,,
d29db49a-1f23-4228-a38b-e1a1d418cfd3,"Langsung intinya aja, selisih dikit, tp kalo merepotkan kek poin diatas ya kecewa. -Sistem refundnya juga harus bayar lebih, kalo ga bayar lebih jadi gabisa refund misalkan ada kejadian tak terduga, alias hangus -CS kurang responsif, karena via wa pake bot",negatif,negatif,
8aa2c1a9-2510-4501-9d28-839ede9087c8,"Jadwal PO nya kurang profesional, di tiket diberangkatkan jam 13:05, akan tetapi saat ke loket bis ternyata telat menjadi sampai jam 16:00. Hadeh ini yang salah PO nya sih, tiketnya mahal tapi gak profesional, busnya bernama mdli mas men temen, lain kali diperbaiki lagi bila mau perbaikan nama, saya beli di harga hampir 2 x lipat dari biasanya",negatif,,negatif
3f49a6db-753c-4ce6-8257-ee7c52cc40f5,Saran saya ketika ada keterlambatan keberangkatan bus bisa ada fitur atau semacam notifikasi dengan bekerja sama dengan PO bis terkait supaya penumpang bisa estimasi waktu untuk ke tempat pemberangkatan. Apalagi dalam waktu lebaran begini keterlambatan bis bisa 4 jam lebih jadi penumpang tidak harus berlama2 menunggu di tempat keberangkatan jika ada notifikasi atau pemberitahuan keterlambatan keberangkatan.,,,negatif
f16b484d-08da-49be-9289-c756c80b830f,Pesen yg 937ribuan biar dapet fasilitas lengkap ternyata malah bisnya gak ada toiletnya. Pdahal perjanan jauh,negatif,,
9f757c38-544f-4077-8908-2ecf11741baf,Pelayanan yang sangat memuaskan dari Team Redbus 👍🏽👍🏽👍🏽 ada kesalahn dari sistem dalam pembayaran dari team redbus langsung di infokan dan di telponpihak redbus,,positif,
2d8a6b89-f9ba-4d33-90c9-4189b772dcd6,tanggapan cepat👍,,,
2db78b5b-8311-4a25-be24-ac078208205a,good service,,,
bd3078e1-20a8-46b6-8914-927393375e49,"Bintang 1 buat pelayanan dari Redbus agen sinarjaya. ⭐1/2 buat pelayanan agen yang mana kurangnya respon/ bahkan tidak bisa dihubungi saat customer memesan tiket online, kalau tidak bersedia secara online Po sinarjaya tidak usah bergabung di aplikasi.",,,negatif
72a40b6d-6a8d-4460-84c9-1958b44136df,"Aplikasinya aneh, otomatis tidak terbaca sistem, dan gagal bayar, parah parah nunggu pengembalian dananya agak lama 5-7 hari hadeuh mending pake app lain",negatif,,
0c46975d-52f2-41f3-8084-c0c3dfbe798c,Aplikasi bagus,,,
cb3da929-58e2-47cf-8c16-d1c5a777dc8b,Pelayanan buruk,,,
a2bdb076-7f4e-413f-b458-3458a36a4150,Ok top,,,
752a52c4-24a6-4b7f-a5fa-5478d55fd9d5,semoga selamat sampai tujuan dengan nyaman,,,
cba4c621-618e-4d20-a71f-7b5dc8cfd29d,"aplikasi gajelas, uangnya gak bisa di refund kalaupun bisa di refund estimasi nya lama sekali. GAK JELAS!!!",,negatif,
852c5ec7-fc84-4754-a6d1-fa138c9eea2b,Applikasi bagus,,,
194b7d59-d769-43c9-b7c0-b1406ebdd2f7,Jangan pernah sekali-kali beli tiket di aplikasi sampah ini. Kemarin saya beli tiket seharga 121 ribu rupiah hangus sia-sia tanpa ada pengembalian dana.,,negatif,
7b2f2acb-1f3d-4198-a789-16f799daed49,Aplikasi apaan tiap mau pesen tiket pasti aja terjadi kesalahan padahal sinyal bagus,negatif,,
ee1fb380-6d22-4982-b38e-ee5686d41a48,Gaje dan sangat mengecewakan,,negatif,
5ba12c8f-08bc-4086-bdbf-8a5f85dc64e2,Aplikasi apaan iini masa cuma sinar jaya doang yang ada ghhhhh,,negatif,
35886cd1-63f8-4a17-8291-8d59da91d4db,mantap,,,
be79cd81-28b9-4b21-97d8-e4e64391f389,"Untuk proses pembelian dll sebenarnya memudahkan, tapi pelayanan agen busn nya dibentak.",positif,positif,negatif
3402342a-3589-4608-a763-95653d37d2fa,Mohon untuk tiket bis yang habis tiketnya di kasih keterangan...agar uang pembayaran tiket tidak nyangkut walau pengembalian dananya mudah...kalau dah Kya gini kan bikin konsumen panik. Sya sudah cek langsung ke pol bis trnyata di apl berbeda/masih ada kursi..TPI di pol habis dari beberapa hari yg lalu.,,negatif,
a057c055-8b64-463e-8389-591cb8876da4,oj,,,
638e7827-f58a-4144-a1cd-75c728cb6a01,gampang,,,
8778b606-ecb9-4d01-b857-fdc7060f6154,Gbisa dibatalkan,,,
61e0a8cf-a598-4a0e-a574-21a59d5ae0cd,Review nya kog buruk banget ya.. Gak jadi dech mau download...,,,
fcf9e3ed-af6e-411e-a203-9783ddbea4d7,Tiket udah dibaayar tp gk keluar e tiketnya,negatif,,
dd77b255-e6c2-4691-8890-4e24e110294b,"Aplikasiii anehh udah di transfer, tiket gak diterbitkan",negatif,negatif,
199ea399-5b9e-4e30-b74a-ba16ac2cc338,"udah bagus, tambahin rute busnya",,positif,
22ef9be4-5f84-487b-8015-c75a7da300d8,MERUGIKAN TIDAK BISA REFUND ALASAN MAU LEBARAN LAH ATAU APALAH . PADAHAL CANCEL H-1 Percuma suruh tlpn ke CS nanti banyak alasanya . Kalau emang belom bisa aplikasi buat refund ga usah launching,,negatif,
66f406e8-6f3a-492b-a785-e2c715821ed5,"Transaksi selalu gagal, pelayanan terburuk dari semua aplikasi travel.",negatif,,
7df44403-e7ba-4a86-b179-756c774aee2c,Saya telah melakukan pembayaran,,,
393a4a83-c0e3-4646-b55a-9f2511e95951,simple & trust,,,
0ec00a36-67ca-4400-9708-1882b9f099c8,aplikasi ini nyaman banget digunakan untuk mencari tiket bus & travel,,positif,
a114b63f-a530-4e1a-9d3b-6c2ed5079e77,Ditingkat lagi kinerjanya,,,
3e97142a-f73d-4ffa-98a2-0da4311d882c,Terima kasih redbus app ini sangat membantu dlm setiap perjalanan saya,,,
c893b326-4272-4d5f-a4b4-538fb0d32682,aplikasi ini bisa merugikan orang masak tike saya hilang gitu saja,,negatif,
e444c758-62e7-45f7-9458-e28673241ff0,Saya sangat tidak mau lagi naik harapan jaya supir tidak rama perjalanan sangat sangat lama datang sudah telat 2 jam dan jadwal sampe jam jam 21.15 malah sampe jam 05.00 sepanjang jalan dr jatim-jkt naik cumn 60 km sakit hati saya sengaja bgt (harapan jaya),,,negatif
9a7f9f5b-d1f1-434d-b20e-bc24a37a8d6c,Pengalaman pertama yang membagongkan dan kena tipu sama aplikasi ini yang sudah memanfaatkan keadan ini,,,
ced7c66f-7e37-42ed-8862-4a06ca38fb8d,terimakasih ,,,
c747765f-cc3c-4384-9327-a146861e9e29,Aplikasi paling sangat jelek untuk transportasi... Pelayanan buruk mohon segera di perbaiki,,negatif,
ffe1749a-0be2-4aec-be50-6fe8cf14c4bd,Proses cepat....semoga perjalanan jg lancar....😊🙏,,,
31bca015-91d0-4c80-b402-beb6aa3c763a,bagus,,,
3e56ac0f-e9a8-4ba0-8222-0c8b06e7012a,Pemesanan tiket d apk ini sangat mudah pesan utk tgl 12 April semoga TDK ada masalah pada saat pemberangkatan,positif,,
0798b2d4-e92f-4be9-b514-4996e7e6a0b8,Mending pesen yang bener2 resmi dah aplikasi yang terpecaya,,negatif,
ef412336-2011-41bc-ac15-b239b4e3abee,good,,,
97cdac61-0b20-464a-b439-e48222995309,Saya tidak jadi batal susah bnr mau konfirmasi untuk tidak jadi pembatalan,negatif,,
9ddef413-64aa-4c49-b12d-26176ed069bb,ok,,,
4c250773-97bc-4ede-88db-d8a571d2ccbd,sangat membantu,,,
3b3951e7-5346-4cff-8dcf-a17a1495447a,Bis trayek nya sedikit. Jadwal bis nya juga sedikit. Promo nya nggak ada. Semoga aja bisa bekerja sama dengan agen lainnya,,negatif,
f12b363f-9cab-4adc-80f9-4fc6ca6cf1ba,Buruk sekaliii.mending pesen offline (datang langsung ke agen),,negatif,
54c5d0a1-26dc-4e79-922d-03afa92e382d,Semoga Nyaman soalnya di apk sebelah abis tiket,,,
30fea15b-9b5c-4484-84a8-7a749d647939,Lihat komentar temen²Jadi takut mau order tiket disini,,,
c7311605-68cf-4d69-885b-e422a8c5fcb0,Orang tua 2 ,,,
b1f37bc6-811e-4b96-9ab0-3ce104e332d0,Sinar jaya Redbus otw idul Fitri Alhamdulillah 😇,,,
b0f5e833-cfad-453d-bb63-22b744c0f9d7,sangat membantu sekali,,,
61ceaa1e-20ac-45a5-a5db-ef5423cd30f5,Keren sih,,,
da783eb2-554c-49ea-a366-7990142476a0,simple,,,
449f0a4f-15b6-4d29-adbc-9b59e67a1d4e,notif nua mengganggu tiap jam,,negatif,
7f8f5610-98fd-4676-b5c3-4be14e813c89,Sangat mudah dan simpel..,,positif,
9eef1b54-0d03-46c7-93d3-270a5f345777,Jelas app ini bahaya dan tidak sesuai.. app calo yg bahaya,,negatif,
847537c8-668c-4735-9444-c8bb074ba558,simple,,,
75559e18-90d0-4fd5-a9a2-1ade637df13f,promonya mantap,positif,,
1af5ab12-24a1-4684-b727-530a23ebed50,mudah,,,
3e536400-43fa-4609-827f-b3a32c0bfb0f,Registrasi buat daftar akun di Redbus nunggu kode otp verifikasi nomor telepon nyampe berakar saking lamanya. Udah beberapa kali konfirmasi pengiriman ulang otp,,negatif,
80b71ca4-353b-4f4d-a0d2-54abd1343dc2,ok,,,
c38c7e59-0903-4cef-98c8-6aa197438cbc,"kecewa sih, titik naik ama jalur bis berbeda, nomor kontak yang di kasi ngga aktif, udah nunggu berjam"""" lapor keluhan pun ngga jelas, cs nya suruh lapor pihak bis yg mana udah tutup😑 ya rugi 250k, ambil pembelajaran aja lah ya..""",,negatif,negatif
33e68ac2-8ad6-498f-89e6-72a2900b9304,Ga rekomen banget pake apk ini,,negatif,
f267c8cd-680a-48c4-9fe7-e34f266b8c7c,ok sangat membantu.,,,
1b838acd-9a8e-4f70-aa32-633c61c09773,mantoll,,,
5b11fcd5-9f4c-4297-9ec3-11f126e9dc01,Tiket online sama offline beda harga nya...untuk executive online 305rb,,,
9b9c0d0c-2f2a-4ae0-acaa-e49ad18b3122,mudah sekali,,,
556a4fbc-9c6a-4e43-883e-32851a3692c6,pernah tiket kosong dari email. gak seperti biasanya invoice atau tiket kosong. semoga diperbaiki kembali,,,
be7909cd-70a7-4338-b1f2-ab1a137b9ff8,Awal pesan tiket tidak terkonfirmasi padahal pembayaran sudah masuk,negatif,,
13ae5cf1-d749-48a0-b6f6-25826762ff16,Ga recommended,,,
b983980d-c4d7-407d-b936-1ee425af78e3,Gmn nich saya gk bisa masuk ke app ny udb kirim nk WA tp gk dpt nomor otp,,negatif,
2ca974e6-e2a7-43cd-ba84-9ed9fa95f4ec,Pakai promo selalu gagal,negatif,,
7600501a-a808-4b4e-935a-074996bb781e,ok mudah,,,
c5a1bca9-801f-4c70-9cc7-855ae56801fd,Mantap.. 👍🏻👍🏻,,,
afcbcea5-760d-473c-9f3f-297403ca4b3e,ok fast...,,,
4ef1d03e-4133-4ce2-a094-9eaf03eb3993,Pelayanan customer service sangat buruk. saya ditinggal bis Sinar Jaya suite class padahal sudah sampai di terminal Pulogebang dan bis belum berangkat. Minta nomor driver untuk bisa mengejar di pool selanjutnya maupun di restoran service makan tidak diperkenankan. akhirnya 3 tiket suite class hangus. Customer service hanya dijawab AI dengan jawaban mesin penjawab.,,negatif,negatif
13e932c1-b453-49ba-b43a-0cd1a3c7a9d4,cepat,,,
2a88fde1-022d-4fa5-aeb3-98f5c17c09ab,Kurang lengkap. Gak ada tujuan jakarta - bangko jambi. Padahal di bangko ada PO. Bus famili Raya yang termasuk PO bus terbesar yang udah lama merajai pulau Jawa dan Sumatra,,negatif,
b10ff725-94cf-4b03-93e4-48aa593ee5d0,Cepat dan tepat3,,,
8d6eece4-0176-4984-8ce9-2ffd8912cd23,puas bgt !,,,
5cdafd07-6068-4945-be0d-d3d974568e34,sangan mudah dan terpercaya trimakasih,,positif,
08e1b088-37e4-4a5c-af1e-25c962395b4b,baik,,,
f236dcca-2ef6-46cc-ac5a-b5c81adf0757,👍👍👍👍,,,
cd8abd80-0e1b-45cd-9be4-abb0a627fdff,"Refund ga dikirim kirim, alasannya selalu sedang diproses terus, padahal janjinya cuman 7 hari, tapi lebih ga direfund refund udah hampir sebulan",,negatif,
3faefc9c-af67-4cb6-a43f-b3996208efee,cepet,,,
aaa6d41e-1b26-4f95-9d94-724b5bfd4f00,"Ini app redbus kurang bagus jual tiket bus harapan jaya harga 310, tergantung kiriman dari pusat blitar nya.👎👎👎👎",,negatif,
9ff5552a-2c51-4edf-b03c-11a2084d6c91,baik,,,
6fe688f6-9865-42ff-9d62-2c2a1c015aa4,bagus,,,
2981bc29-8eff-4323-a175-bb700a08188c,Good Service,,,
65844c4f-d013-451d-a3c1-4de531f966a4,Kecewa se sebenrnya ma redbus masa sampai salah pasang harga dan akhirnya g jadi mudik. Untuk yg lain pikir pikir dlu beli d aplikasi ini,negatif,negatif,
50a0e74f-2c30-4b95-9177-0570661e95d1,mudah,,,
fb7d5746-975a-4a49-ab8c-1f92cb3e5fd5,Sangat efesien dan banyak pilihan serta discount,positif,positif,
3b5900db-f8f4-4f1f-a249-c48a6e839f5c,No Comment,,,
357d9d0a-c455-416f-9a59-3691459ea1ce,makin mantabbbb,,,
7cd1610c-afee-4626-8d54-305e653eb3da,mudah banget buat membeli tiket bagi yg lagi sibuk gini,positif,positif,
f414ca01-344c-4199-833e-625db2b3cd85,praktis dan efisien,,,
b55749b9-7482-41eb-ae66-a5492dbad2ad,kurang bagus tidak ada komplenan gak bisa buka bantuan chat,,negatif,
46b0f0c0-d149-4781-b4f4-b1ade13327ba,Bagus,,,
87a40243-bd3d-4ea7-b00c-abd0af5690a1,Bagus,,,
d9036b61-5d90-4f19-8f42-faf7e5c5f84a,Ternyata mudah di reschedule,,positif,
c6fab6e8-865b-4e67-98d4-8907b4dbce82,APK RIBET! LOGIN OTP TIDAK TERKIRIM,,negatif,
c69dfb7d-10d3-49d0-86e6-c32d3e7ae6a8,apk aneh disuruh verifikasi no hp tp kode otp nya ga dikirim kirim,,negatif,
da08952e-a74f-4f08-987a-f32bd4b42014,Membantu,,,
9c20e03f-ec10-4331-93c6-728144362c89,Saya kecewa.. sudah pesen tiket bus pemberangkat dari pelabuhan ke ikn.. di dalam aplikasi tersedia.. saya sampai sana.. tidak ada bus.. saya rugi di tiket pulang pergi..,,,negatif
472b3092-848a-4e28-86de-d5f132d4a15e,Gaada kendala kok pesan dsini,positif,positif,
d331c362-22a8-44da-8016-df2108fe700e,Mantap Skali 😍🙏 banyak rejeki 🤗 Salam,,,
7d1202ac-2cd8-493a-a1b4-8b58b33b0356,sangat membantu.dan lebih efisien.mudah,,,
e18c9d0c-2402-4091-9a74-37fb335512c3,sempurna,,,
c24c5266-1b84-4cd1-8556-0892bbb3a60a,Po.sinarjaya belum lengkap smua jurusan terutama Dari Depok Tujuan Brebes,,negatif,
877df3d0-8f88-4844-bfaa-118a04558b02,bagus,,,
c6573c3b-cfd0-47c0-ab0f-eea2e0ce7724,Mantap aplikasi redbus sangat membantu sekali untuk pemesanan tiket bus,,,
ad03a330-e777-412b-8908-ea4764b8dca3,"Beli tiket udh bayar tapi gagal, saya beli 2 tiket seharga 600 rbu lebih.",negatif,,
3370c122-9725-4f57-b1a7-8206d7d06f7b,sangat mmbantu,,,
1ba42dee-9f46-46e7-9969-9c11c3d56506,hati² dg apk ini. sudah membayar tiket tapi tidak ada pemberitahuan pembatalan armada. akhirnya hangus tiketnya,,negatif,negatif
23ba950a-9d0c-438f-8d88-54d112c718fe,Jeleek uang hilang hati2. Jangan bertransaksi lewat apkikasi ini,,negatif,
2937f047-d2d0-47ed-8e65-def00d5ba974,Mau pesan tiket bus via APK karena ada promo pengguna baru. Tapi pas telpon ke loket bus yg di terminal Pulogebang agennya malah bilang jangan pesan di apk,,,
46c7b9b6-7f2a-418d-a48e-4fef4a282c40,aplikasinya doang bgus tapi pihak operasionalnya kurang,,positif,negatif
3970388c-a51c-4546-9910-94b3bce0856a,good,,,
2417cbab-ea9c-4bd9-827e-dd3a0199b403,Aplikasi gak jelas saya udah tf uangnya tapi gagal,negatif,,
db6de6e6-1bb3-42ac-b066-5c7198d1a467,Tidak bisa refund padahal schedule masih jauh👎👎,negatif,negatif,
804d8711-45e0-49a8-b6c6-d34c94c8ee0a,Ya kali bang masa bisa salah titik jemputnya makanya klo apa2 itu di lihat2 dulu bang,,,
4192b9f7-1b5b-448b-8913-de4230513ec5,Selalu telat. Indonesia banget,,,
7cd2f46e-50ee-4c36-bc70-34a272328cbe,SARAN AJA BUAT YANG BELUM PERNAH PAKAI APP INI MENDING JANGAN SOALNYA PEMBAYAR GAK BISA DI TEMPAT,negatif,negatif,
646d894e-1f57-465f-a372-302048bc260c,bagus,,,
4f692ea7-3cad-4a51-b785-5d2be6e5a49f,Aplikasi cari keuntungan saja itu perhatikan juga penyedia busnya,,negatif,
00ff6c8b-e0e1-4440-a286-8c91c5f481a6,Gua udah pesan tiket udah bayar malah dicancel rugi gua aplikasi penipuan ini,,negatif,
820f28e8-bac6-43a3-9695-8239b4814b63,respon nya cepat ....mantab,,positif,
da6f5c19-06cf-4485-8e12-818783ec3570,Kesel banget pelayanannya banyak drama...,,,
518ea80f-f03c-4d31-b6ca-b53abf84e330,Hati-hati menggunakan aplikasi ini. Waktu mau booking tiket bus dengan aplikasi ini tidak ada informasi masalah reschedule dan cancel. Ketika mau reschedule/ cancel,,negatif,
879b80c8-c168-47f5-a85d-c29accfbd79b,mantap,,,
e2b87df4-f637-458c-a3d8-defb12da5743,Koyo embut,,,
fe4eb935-2350-4f9d-ba08-3bb5c152717e,mantaaab,,,
0a737f0f-f6f9-464c-84a7-413a6f5db86c,Alhamdulillah harga terjangkau pelayanan cepat dan puasss sekali mnggunakan redbus recomended ☺️☺️,,positif,
48b48930-f691-4ecf-8450-773331fbaefb,terbaik,,,
43aa24c6-2dd3-408a-9c86-6a9c1040a2a6,Ini gimana ko bus sinar jaya tidak ada gak lengkap,,negatif,
546becf6-80e3-441c-9c9a-f1ab1b64d66f,Aplikasi tidak bagus,,,
e3f64f05-a5ba-43d3-8e9e-f3946cbba7da,Pembelian tiket online Redbus,,,
ca212714-1856-487b-887b-3cd808481e11,mantaaabbb,,,
c66ab435-c5d7-43b8-9429-729f7785dc0f,Perlu perbaikan antara hubungan penyedia jasa aplikasi dgn operator bus.. sehingga bisa menambah kepercayaan pengguna aplikasi,,,
6af49241-fde9-4d35-9417-e14864981742,sangat membantu dan mudah diakses terima kasih,,positif,
d6d7658f-3e71-4938-ba10-7e03b1774bc7,"baru pertama pesan tiket bus online di red bus, pembayaran mudah, semoga amanah",positif,positif,
99ace51d-f9c3-4508-a824-5e69ec0b05a6,Sangat menyenangkan..ok pokoknya,,,
98fc3eb2-7806-415d-b955-20ca2d056c12,mantap n membantu,,,
07d5ff85-ec2e-449f-9a04-2d10b0b73db9,Redbus sangat mengecewakan,,,
25ae43f1-e762-455d-b3d4-e70714a4785a,"Hati2 kalau pesan dari app ini, kalau complain ke CS nya malah diputerin gk jelas, Nggk recommend",,negatif,
6ea17b63-f899-431c-9ebe-7d181c51d5ee,ok,,,
14fc4e66-7893-4280-8314-d7ee313d9be9,good,,,
a981cb7e-9610-4933-9cc6-e243106ad569,semoga bisa jadi langganan,,,
9f0a5b21-d705-488c-be9b-6028a27437d6,Lebih praktis dan mempermudah dalam pemesanan perjalanan,positif,positif,
72a51697-537d-415e-a3ef-5cfb42eafc37,Saldo didompet 40rb dan voucher nggak ada yang bisa dipake. Dasar ribet,negatif,,
a385483c-743b-4a75-a7d6-31814102edbf,Karena sekarang banyak model kursi dalam satu bus.. Akan lebih baik disertai foto kursi sesuai posisi dan harganya.. Terutama yg dobledecker.. Terima kasih,,,
c5489256-ebc3-42cb-8f1d-493bfa08aa5c,Wow,,,
81db61b0-2713-4081-b7e5-5fd5e8d931f1,baik busnya . nyaman,,,positif
f09ab274-1e34-479c-92d1-02ed16e3d9bb,ga ada cashback apa,negatif,,
9096f283-914b-437f-b289-98e755c585ab,Saya sudah tf tapi di aplikasi tidak terdeteksi,,,
eefc7cff-f5eb-4c6c-b165-51361e48543c,sangat membantu,,,
8010f8bf-12a1-4b41-8906-fcc90012eb38,bus cancel ga jadi jalan sudah hampir 2 minggu uang saya tidak dikembalikan. di email ga da respon . (ok udh solved,,negatif,negatif
b7a8a271-b29f-4777-8999-51b8d07c2f13,proses sangat cepat,,,
7d446962-d638-4ed7-86d7-ca11ae4fd795,Baik,,,
98c7c6a0-7393-4b13-954f-d9068c580abe,W We be the guy'as,,,
c4e1cc8a-7106-410c-809c-d29980cea290,terima kasih,,,
8ebb085c-037f-41f5-9e4a-aaec1683261b,Good,,,
